transaction_id,customer_id,transaction_date,customer_age,customer_location,quantity,unit_price,total_amount,payment_method,shipping_speed,customer_history_orders,discount_applied,discount_percentage,shipping_cost,delivery_time_days,refund_requested,velocity_flag,geolocation_mismatch,device_fingerprint_new,involves_counterfeit
TXN_491678,CUST_16156,2024-11-04 11:48:47,51,IN,15,37.69,565.31,Wire Transfer,Standard,2,True,22.5,18.27,15,True,False,False,False,True
TXN_585379,CUST_56854,2025-04-11 22:07:51,40,DE,3,88.07,264.21,PayPal,Express,10,False,0.0,21.5,29,False,False,True,False,False
TXN_441712,CUST_23354,2024-09-27 19:36:41,38,AU,2,78.15,156.3,Apple Pay,Priority,40,True,47.5,18.75,27,False,False,False,False,False
TXN_591478,CUST_99347,2025-06-18 17:46:02,43,FR,3,253.33,760.0,Debit Card,Priority,3,False,0.0,22.28,8,False,False,False,False,False
TXN_200690,CUST_37622,2024-11-05 09:16:46,35,DE,4,247.74,990.94,Apple Pay,Priority,15,False,0.0,17.75,3,False,False,True,False,False
TXN_164893,CUST_87582,2025-01-26 21:10:19,22,GB,14,33.55,469.66,Wire Transfer,Economy,2,False,0.0,20.16,13,True,False,False,False,True
TXN_248463,CUST_76653,2025-01-26 00:57:02,29,IN,3,203.33,609.99,Debit Card,Express,21,False,0.0,14.01,8,False,False,False,True,False
TXN_273284,CUST_47282,2025-04-07 06:08:30,39,GB,1,198.34,198.34,Apple Pay,Express,8,False,0.0,5.67,4,False,False,True,True,False
TXN_461478,CUST_53011,2025-04-12 09:25:03,41,IN,4,162.72,650.88,Debit Card,Standard,9,False,0.0,24.16,20,False,False,False,False,False
TXN_963364,CUST_10685,2024-09-05 20:57:24,22,US,3,211.34,634.01,Debit Card,Express,15,False,0.0,12.57,14,False,False,True,False,False
TXN_545175,CUST_33267,2025-05-11 13:53:31,78,GB,3,62.9,188.7,Apple Pay,Express,14,False,0.0,6.89,22,False,False,False,True,False
TXN_215848,CUST_54334,2024-07-10 02:16:39,38,BR,3,82.62,247.85,Credit Card,Economy,4,True,16.4,21.83,29,False,False,False,False,True
TXN_473635,CUST_21095,2025-05-06 17:27:04,59,BR,1,196.05,196.05,Apple Pay,Express,28,False,0.0,15.08,10,False,False,False,False,False
TXN_885552,CUST_97432,2025-03-26 19:26:36,63,MX,1,36.97,36.97,PayPal,Priority,35,False,0.0,21.59,12,False,False,False,False,False
TXN_990421,CUST_95214,2024-12-23 21:48:39,48,AU,1,93.86,93.86,PayPal,Standard,4,False,0.0,15.44,12,False,False,False,False,True
TXN_330671,CUST_20400,2025-03-11 15:38:46,43,JP,3,278.1,834.31,PayPal,Express,20,False,0.0,23.68,25,False,False,False,False,False
TXN_415120,CUST_43184,2025-01-23 04:48:45,22,BR,4,32.14,128.58,Wire Transfer,Economy,2,True,23.6,17.62,27,True,False,False,False,True
TXN_682461,CUST_90761,2025-03-26 14:56:17,62,MX,4,168.69,674.74,PayPal,Express,27,False,0.0,16.21,26,False,False,False,True,False
TXN_428569,CUST_50098,2025-04-04 15:42:52,45,MX,1,108.86,108.86,Apple Pay,Priority,26,False,0.0,11.86,18,False,False,False,False,False
TXN_479696,CUST_65737,2025-01-18 14:32:48,63,DE,17,37.9,644.37,Cryptocurrency,Standard,0,False,0.0,24.61,9,False,False,False,False,True
TXN_701589,CUST_47950,2025-06-09 10:44:53,36,JP,2,81.31,162.61,Credit Card,Standard,0,False,0.0,20.94,24,False,False,False,False,True
TXN_989950,CUST_84134,2025-05-20 21:41:02,34,JP,1,158.89,158.89,PayPal,Priority,19,True,9.4,8.37,8,False,False,False,True,False
TXN_842809,CUST_15691,2025-04-26 05:31:17,35,MX,2,127.31,254.61,Apple Pay,Priority,28,False,0.0,17.66,1,False,False,False,False,False
TXN_515109,CUST_22934,2024-07-08 12:19:15,77,IN,1,233.36,233.36,Apple Pay,Standard,8,True,40.6,16.09,5,False,False,False,False,False
TXN_130500,CUST_59294,2025-04-24 17:34:19,34,DE,1,247.09,247.09,Apple Pay,Express,29,False,0.0,19.44,26,False,False,False,False,False
TXN_199943,CUST_80444,2025-02-23 09:04:20,23,MX,3,261.69,785.06,Apple Pay,Express,39,True,34.1,23.31,13,True,False,False,False,False
TXN_679896,CUST_47098,2024-09-11 03:14:59,26,IN,19,67.05,1273.98,Wire Transfer,Economy,4,False,0.0,21.25,14,False,False,False,False,True
TXN_541099,CUST_27504,2024-10-10 10:39:06,18,BR,1,94.73,94.73,Credit Card,Express,13,False,0.0,12.44,11,False,False,False,False,False
TXN_953041,CUST_32795,2024-08-22 13:47:40,36,FR,4,77.6,310.39,Credit Card,Standard,34,False,0.0,21.28,15,False,False,False,False,False
TXN_950243,CUST_29019,2025-04-08 20:38:24,40,MX,11,52.45,576.97,Cryptocurrency,Economy,1,False,0.0,8.39,21,False,True,False,True,True
TXN_900739,CUST_34253,2024-11-18 09:26:33,75,BR,2,189.25,378.5,PayPal,Express,29,False,0.0,6.71,28,False,False,False,False,False
TXN_663635,CUST_82033,2024-12-04 04:40:38,36,FR,8,51.72,413.73,Wire Transfer,Economy,3,False,0.0,20.37,29,False,False,False,False,True
TXN_714483,CUST_31328,2025-01-21 03:48:26,43,MX,1,296.55,296.55,Apple Pay,Express,33,True,18.6,21.56,3,False,False,False,False,False
TXN_660305,CUST_14479,2025-04-27 22:23:06,36,CA,2,153.82,307.65,Debit Card,Standard,26,True,49.3,10.03,15,False,False,True,False,False
TXN_584639,CUST_92490,2025-06-05 01:31:26,56,FR,4,127.13,508.52,Apple Pay,Express,29,False,0.0,21.42,8,False,False,False,False,False
TXN_255760,CUST_85275,2025-01-20 11:30:00,62,MX,15,82.1,1231.43,Credit Card,Economy,0,False,0.0,12.92,25,True,False,False,False,True
TXN_318478,CUST_75751,2025-05-17 22:46:59,66,US,14,47.98,671.68,Wire Transfer,Standard,0,False,0.0,5.77,8,True,True,False,True,True
TXN_540656,CUST_82437,2025-05-12 21:52:08,60,US,2,90.88,181.76,Credit Card,Express,2,False,0.0,9.84,9,False,False,False,False,False
TXN_934388,CUST_16679,2025-04-23 14:07:19,19,GB,4,63.86,255.46,Debit Card,Express,28,False,0.0,8.58,12,False,False,False,True,False
TXN_116753,CUST_93972,2025-02-26 15:02:04,62,DE,4,68.87,275.49,Debit Card,Express,36,True,36.7,14.46,21,False,False,False,False,False
TXN_764749,CUST_18755,2025-05-30 21:48:43,79,CA,2,120.53,241.07,Apple Pay,Priority,11,True,6.9,6.82,23,False,True,False,False,False
TXN_140317,CUST_13184,2024-12-10 15:31:19,51,MX,2,234.24,468.49,Credit Card,Express,24,False,0.0,7.28,7,True,False,False,False,False
TXN_501387,CUST_46815,2024-08-01 13:26:14,27,CA,11,25.99,285.93,Wire Transfer,Standard,2,True,21.0,14.8,14,False,False,False,False,True
TXN_690739,CUST_87331,2024-12-20 19:12:35,61,IN,3,190.58,571.73,Credit Card,Standard,25,True,11.2,6.47,9,False,True,False,False,False
TXN_752378,CUST_94737,2025-02-04 05:28:39,29,AU,4,48.88,195.52,PayPal,Standard,21,True,15.0,21.65,21,False,False,False,False,False
TXN_177579,CUST_43835,2024-07-05 11:08:48,28,MX,3,236.99,710.97,Apple Pay,Standard,8,False,0.0,14.93,7,False,False,False,True,False
TXN_580724,CUST_68488,2025-06-22 06:18:58,44,DE,14,83.0,1161.97,PayPal,Standard,3,True,18.5,12.94,12,False,False,True,False,True
TXN_907104,CUST_69835,2024-12-02 23:23:45,75,CA,1,205.94,205.94,PayPal,Priority,42,True,17.2,17.64,13,False,False,False,False,False
TXN_413321,CUST_89040,2024-08-12 07:19:57,49,MX,2,99.95,199.89,Debit Card,Priority,47,True,39.4,18.43,16,False,False,False,True,False
TXN_595063,CUST_69987,2024-11-25 10:22:01,60,AU,4,298.32,1193.28,Apple Pay,Express,27,False,0.0,22.09,29,False,False,False,False,False
TXN_712949,CUST_30029,2024-10-31 12:41:57,20,US,1,221.99,221.99,Debit Card,Express,27,False,0.0,6.0,14,False,False,False,False,False
TXN_375550,CUST_58414,2025-06-27 05:17:53,46,AU,10,59.74,597.36,Credit Card,Economy,2,True,27.0,18.73,28,True,False,False,False,True
TXN_399401,CUST_64415,2024-10-08 19:51:36,48,CA,2,69.8,139.61,Credit Card,Standard,28,False,0.0,17.7,28,False,False,False,False,False
TXN_182449,CUST_70339,2025-02-03 15:56:28,45,US,4,256.55,1026.21,Debit Card,Express,14,True,27.5,18.87,10,False,False,False,False,False
TXN_749352,CUST_39742,2025-06-02 11:16:05,57,MX,13,55.95,727.38,Cryptocurrency,Economy,4,False,0.0,21.52,19,False,False,False,False,True
TXN_376283,CUST_95519,2024-10-05 04:48:37,71,IN,4,150.65,602.62,PayPal,Priority,29,False,0.0,24.05,28,True,False,False,True,False
TXN_429423,CUST_37653,2025-04-28 11:57:47,55,MX,1,107.66,107.66,Credit Card,Priority,17,False,0.0,15.34,19,False,True,False,False,False
TXN_295901,CUST_94950,2024-10-08 05:36:24,44,JP,1,208.79,208.79,Credit Card,Priority,11,True,39.1,13.57,8,False,False,False,False,False
TXN_453274,CUST_13734,2025-05-14 19:32:24,65,DE,8,44.45,355.61,PayPal,Standard,3,True,12.7,5.59,6,True,False,True,False,True
TXN_331683,CUST_32844,2024-12-15 18:42:08,30,JP,2,70.35,140.69,PayPal,Standard,41,True,24.5,14.47,16,False,False,False,False,False
TXN_267657,CUST_92333,2024-08-31 15:06:02,53,AU,4,54.72,218.86,PayPal,Standard,0,False,0.0,12.03,21,False,False,False,False,True
TXN_878688,CUST_39000,2025-04-20 04:30:21,18,US,15,72.35,1085.21,Wire Transfer,Standard,3,False,0.0,17.26,2,False,False,False,False,True
TXN_824203,CUST_96065,2025-02-02 02:13:21,72,FR,2,119.0,238.01,Apple Pay,Priority,41,False,0.0,13.79,3,False,True,False,False,False
TXN_291478,CUST_26469,2024-11-02 08:29:49,57,BR,14,69.11,967.5,Credit Card,Economy,2,False,0.0,7.89,6,False,False,False,False,True
TXN_342024,CUST_41427,2025-05-16 23:04:11,40,BR,19,96.99,1842.76,Wire Transfer,Economy,2,True,39.9,15.05,19,False,True,False,False,True
TXN_877731,CUST_46764,2025-05-13 23:20:18,62,BR,1,185.77,185.77,Debit Card,Express,45,False,0.0,18.77,19,False,True,False,False,False
TXN_604209,CUST_39335,2025-02-23 12:46:09,66,DE,2,296.57,593.15,Credit Card,Express,47,False,0.0,16.65,27,False,False,True,False,False
TXN_819194,CUST_71090,2024-10-15 14:51:37,74,CA,4,161.03,644.11,Debit Card,Express,6,False,0.0,8.76,7,False,False,False,True,False
TXN_465253,CUST_96477,2024-12-30 19:15:40,57,CA,14,84.13,1177.86,Wire Transfer,Economy,1,True,46.4,7.97,16,False,False,False,False,True
TXN_992408,CUST_36606,2024-11-13 17:03:36,31,DE,3,210.44,631.31,Debit Card,Priority,37,False,0.0,14.06,28,False,False,False,False,False
TXN_488353,CUST_21029,2025-05-23 02:40:11,72,IN,3,40.35,121.06,Debit Card,Priority,32,False,0.0,13.67,16,False,False,False,False,False
TXN_537539,CUST_19153,2024-08-29 06:15:57,34,DE,1,170.94,170.94,PayPal,Standard,23,False,0.0,18.28,7,False,False,False,False,False
TXN_671035,CUST_46972,2024-09-24 18:19:49,58,DE,4,291.03,1164.14,Debit Card,Priority,4,False,0.0,6.49,11,False,False,False,False,False
TXN_910471,CUST_16791,2024-09-19 09:31:06,37,BR,2,257.25,514.5,Apple Pay,Standard,28,False,0.0,15.35,25,False,True,False,False,False
TXN_652661,CUST_69875,2024-10-06 18:48:26,23,CA,3,199.01,597.04,Credit Card,Priority,40,False,0.0,5.41,6,False,False,False,False,False
TXN_250512,CUST_24354,2024-08-12 03:03:37,63,IN,1,30.35,30.35,PayPal,Express,39,False,0.0,9.69,21,False,False,False,False,False
TXN_888628,CUST_67840,2024-10-08 15:22:41,24,AU,2,173.89,347.78,PayPal,Standard,13,False,0.0,9.08,22,False,False,False,False,False
TXN_646905,CUST_13601,2024-10-07 11:13:49,70,MX,3,187.97,563.92,Apple Pay,Priority,19,True,48.0,17.6,1,False,False,False,False,False
TXN_856399,CUST_62774,2025-06-25 04:13:44,75,DE,4,115.78,463.14,Credit Card,Standard,5,False,0.0,12.32,27,False,False,False,False,False
TXN_234220,CUST_80157,2024-08-27 20:20:40,71,BR,1,87.17,87.17,Apple Pay,Express,41,False,0.0,9.84,1,True,False,False,False,False
TXN_174235,CUST_96145,2024-09-14 09:40:43,25,CA,3,241.39,724.17,Debit Card,Express,19,False,0.0,10.37,27,False,False,False,False,False
TXN_404632,CUST_80145,2024-09-11 11:58:07,48,BR,2,229.14,458.28,Debit Card,Express,30,True,44.4,16.41,10,False,False,False,False,False
TXN_975778,CUST_32941,2025-04-02 00:58:38,54,FR,19,17.23,327.44,PayPal,Economy,4,False,0.0,14.28,26,True,False,False,False,True
TXN_624445,CUST_25255,2024-11-18 00:26:51,55,DE,9,40.4,363.59,Wire Transfer,Standard,1,True,40.0,8.41,20,False,False,False,False,True
TXN_743888,CUST_60623,2024-12-23 17:16:27,65,CA,2,80.17,160.34,Debit Card,Standard,17,False,0.0,16.77,8,False,False,False,True,False
TXN_786878,CUST_92265,2025-01-09 23:59:56,43,FR,4,206.99,827.94,Credit Card,Express,34,False,0.0,9.91,24,False,False,False,False,False
TXN_831082,CUST_67911,2025-02-21 02:56:03,70,FR,2,98.18,196.35,PayPal,Standard,11,False,0.0,17.68,4,False,False,True,False,False
TXN_947670,CUST_82419,2024-10-13 04:49:48,27,AU,2,39.2,78.4,Apple Pay,Priority,31,False,0.0,21.53,18,True,False,False,False,False
TXN_999483,CUST_58676,2024-11-13 06:51:49,49,CA,4,286.68,1146.7,Debit Card,Express,35,False,0.0,5.49,7,False,True,False,False,False
TXN_655452,CUST_65009,2024-08-06 10:23:53,51,FR,4,115.39,461.55,PayPal,Priority,23,True,37.5,19.03,6,False,False,False,False,False
TXN_598962,CUST_56892,2024-07-24 19:57:43,53,MX,1,50.26,50.26,Credit Card,Priority,9,True,13.0,10.69,1,True,False,False,True,False
TXN_465664,CUST_10720,2024-07-27 10:59:47,74,BR,2,245.85,491.71,PayPal,Express,19,False,0.0,16.25,10,False,False,True,False,False
TXN_411368,CUST_58517,2025-01-27 04:03:36,38,US,1,109.52,109.52,Credit Card,Express,39,False,0.0,10.06,5,False,False,True,True,False
TXN_281754,CUST_96385,2024-08-25 17:01:16,24,US,4,296.55,1186.22,Credit Card,Express,25,False,0.0,21.48,8,False,False,False,False,False
TXN_963752,CUST_77381,2024-12-09 19:31:24,45,BR,4,260.97,1043.88,PayPal,Standard,44,False,0.0,21.76,11,True,False,False,False,False
TXN_918287,CUST_50924,2024-09-14 21:02:58,60,IN,8,38.59,308.76,PayPal,Economy,3,False,0.0,12.73,11,True,False,True,False,True
TXN_269178,CUST_91298,2024-11-20 14:29:11,67,GB,1,217.63,217.63,Apple Pay,Standard,23,True,8.9,20.97,20,False,False,False,False,False
TXN_469740,CUST_70739,2025-05-13 11:40:38,49,GB,14,9.83,137.66,Cryptocurrency,Economy,2,True,23.0,19.33,8,False,False,False,False,True
TXN_874536,CUST_76905,2024-12-02 10:07:17,19,MX,1,298.87,298.87,PayPal,Express,12,True,16.3,19.34,16,False,False,False,False,False
TXN_204961,CUST_59556,2024-07-20 23:37:14,27,JP,2,228.62,457.23,Apple Pay,Standard,12,False,0.0,7.33,14,False,False,False,False,False
TXN_283985,CUST_68878,2025-04-14 18:01:46,27,IN,16,43.52,696.4,Cryptocurrency,Standard,4,True,26.7,9.97,9,False,False,False,False,True
TXN_110525,CUST_34903,2024-07-26 17:35:21,72,JP,3,285.15,855.44,Credit Card,Priority,31,True,44.0,23.0,22,False,False,False,False,False
TXN_682912,CUST_76591,2025-06-26 23:24:29,79,US,3,289.64,868.91,PayPal,Priority,14,True,42.2,7.5,22,False,False,False,True,False
TXN_769719,CUST_83243,2024-10-25 08:16:15,28,GB,3,160.13,480.4,PayPal,Standard,30,True,43.3,23.68,1,False,False,False,False,False
TXN_402712,CUST_73940,2024-07-15 14:04:36,50,AU,1,225.57,225.57,Debit Card,Priority,9,False,0.0,12.04,29,False,False,False,False,False
TXN_605113,CUST_15949,2025-01-06 00:02:14,62,IN,2,179.41,358.83,Apple Pay,Express,30,True,10.0,10.19,25,False,False,False,False,False
TXN_116024,CUST_53627,2025-05-01 09:46:17,44,CA,11,85.51,940.6,Cryptocurrency,Economy,4,True,16.2,20.57,10,True,False,False,False,True
TXN_528999,CUST_37511,2024-12-04 05:26:15,54,US,10,7.51,75.09,Credit Card,Standard,0,False,0.0,6.56,23,True,False,False,False,True
TXN_450353,CUST_58982,2025-06-24 18:08:57,22,BR,4,118.9,475.6,PayPal,Priority,31,False,0.0,21.7,7,False,False,False,False,False
TXN_907635,CUST_26220,2024-11-08 00:51:30,65,AU,1,32.04,32.04,Debit Card,Express,32,False,0.0,17.49,27,False,False,False,False,False
TXN_150552,CUST_14206,2025-04-15 02:01:13,19,BR,4,139.94,559.77,PayPal,Priority,4,False,0.0,6.62,23,False,False,False,False,False
TXN_974472,CUST_82616,2025-01-15 07:55:38,40,FR,4,177.63,710.52,PayPal,Standard,28,True,48.7,9.93,16,False,False,False,False,False
TXN_270679,CUST_60574,2024-08-31 07:50:31,32,GB,1,201.46,201.46,Debit Card,Standard,43,False,0.0,19.39,24,False,False,False,False,False
TXN_648180,CUST_18439,2024-11-12 02:08:29,52,US,2,37.1,74.19,Apple Pay,Priority,22,False,0.0,24.31,16,False,False,False,True,False
TXN_904363,CUST_40235,2024-11-16 00:39:06,24,DE,1,128.21,128.21,Debit Card,Express,15,False,0.0,6.21,15,False,False,False,False,False
TXN_381288,CUST_38876,2024-09-25 07:46:14,67,CA,17,39.4,669.79,PayPal,Standard,4,False,0.0,18.6,26,True,False,False,False,True
TXN_999353,CUST_70586,2024-08-03 23:34:40,65,FR,13,6.84,88.89,Credit Card,Economy,3,True,6.4,8.66,12,False,False,False,False,True
TXN_444792,CUST_88128,2024-10-06 02:03:37,44,CA,4,278.9,1115.61,PayPal,Standard,6,True,43.2,6.46,12,False,False,False,False,False
TXN_924385,CUST_54279,2025-03-01 22:06:18,21,CA,1,227.56,227.56,Debit Card,Standard,18,True,31.8,5.0,4,False,False,False,True,False
TXN_339810,CUST_22561,2024-12-08 20:44:06,57,MX,2,261.62,523.23,Apple Pay,Express,44,False,0.0,10.67,24,False,False,False,False,False
TXN_180052,CUST_81281,2025-03-21 02:40:06,59,FR,1,100.55,100.55,Credit Card,Standard,4,False,0.0,20.54,3,False,False,False,False,False
TXN_381570,CUST_13256,2025-02-01 02:46:52,78,JP,12,29.51,354.1,Cryptocurrency,Economy,0,False,0.0,15.51,4,False,False,False,False,True
TXN_650214,CUST_75886,2025-05-24 15:23:38,24,MX,2,189.34,378.69,Credit Card,Standard,40,False,0.0,10.79,26,False,False,False,False,False
TXN_925210,CUST_22712,2024-08-15 00:56:57,73,AU,2,248.4,496.8,Credit Card,Express,46,False,0.0,14.38,21,False,False,False,False,False
TXN_416062,CUST_99375,2025-05-20 10:24:08,26,IN,2,256.43,512.87,PayPal,Priority,8,False,0.0,15.08,20,False,False,False,False,False
TXN_899021,CUST_53280,2024-09-22 03:33:29,38,MX,16,63.25,1012.06,Wire Transfer,Standard,4,False,0.0,10.77,6,False,False,False,False,True
TXN_899687,CUST_22333,2025-06-16 02:00:17,50,MX,4,276.07,1104.3,PayPal,Priority,37,True,14.9,21.16,27,False,False,False,False,False
TXN_532742,CUST_96662,2025-01-08 10:54:52,33,MX,4,26.09,104.35,Apple Pay,Express,35,True,42.0,24.13,6,False,False,True,False,False
TXN_957479,CUST_62975,2025-05-20 03:36:15,73,US,6,5.25,31.5,Cryptocurrency,Standard,0,True,44.7,21.7,4,True,False,False,False,True
TXN_337537,CUST_82321,2024-08-15 07:05:11,29,AU,3,204.03,612.1,Apple Pay,Standard,18,True,33.6,13.58,26,False,False,True,False,False
TXN_769603,CUST_49926,2024-10-06 04:16:12,43,MX,4,295.01,1180.02,Apple Pay,Express,16,False,0.0,19.73,6,False,False,False,False,False
TXN_423360,CUST_40180,2024-09-05 16:29:23,27,DE,14,50.78,710.89,Credit Card,Economy,0,True,44.2,8.25,29,True,False,False,False,True
TXN_313203,CUST_97867,2025-05-16 10:28:11,50,CA,1,38.43,38.43,Debit Card,Express,5,False,0.0,5.05,19,False,False,False,False,False
TXN_928014,CUST_75566,2025-02-01 17:31:48,21,AU,18,7.23,130.15,Cryptocurrency,Economy,1,True,8.5,11.54,23,False,True,False,True,True
TXN_518080,CUST_17248,2025-04-06 05:17:04,59,GB,4,165.34,661.35,Apple Pay,Standard,35,False,0.0,20.4,25,False,False,False,False,False
TXN_992381,CUST_94110,2025-03-11 00:27:19,67,MX,4,33.22,132.89,PayPal,Express,6,True,38.1,20.92,3,False,False,False,True,False
TXN_460448,CUST_49639,2025-02-06 15:37:58,78,MX,2,237.19,474.38,Debit Card,Standard,16,True,12.0,9.26,10,False,False,False,False,False
TXN_186780,CUST_31668,2024-08-27 00:18:12,25,US,2,231.29,462.57,Credit Card,Priority,29,True,8.8,8.61,4,False,True,False,False,False
TXN_760555,CUST_72349,2024-10-05 05:33:34,31,MX,3,274.46,823.38,Debit Card,Standard,9,False,0.0,5.88,17,False,False,True,False,False
TXN_280804,CUST_68985,2024-10-12 09:45:24,18,BR,3,117.12,351.37,Credit Card,Priority,6,True,41.1,13.44,18,False,False,False,False,False
TXN_921190,CUST_72560,2025-05-11 15:50:14,71,JP,2,259.85,519.69,Apple Pay,Express,3,True,35.0,8.38,13,True,False,False,True,False
TXN_145575,CUST_37037,2025-01-13 00:58:34,25,DE,2,278.32,556.64,PayPal,Express,39,False,0.0,16.81,29,False,False,True,False,False
TXN_159127,CUST_24798,2024-11-01 17:16:49,79,DE,7,49.57,346.96,Credit Card,Economy,3,False,0.0,21.2,10,True,False,False,False,True
TXN_242781,CUST_61602,2024-11-26 15:47:45,35,JP,4,265.37,1061.48,Debit Card,Priority,2,False,0.0,11.39,12,False,False,False,False,False
TXN_144281,CUST_23802,2025-01-30 04:09:24,64,US,3,262.35,787.05,Credit Card,Standard,42,False,0.0,8.75,4,False,False,False,False,False
TXN_496770,CUST_98942,2025-04-29 08:50:34,55,GB,1,75.89,75.89,Credit Card,Priority,47,True,31.1,13.03,12,False,True,False,False,False
TXN_925402,CUST_86651,2025-04-19 00:31:24,45,US,1,64.44,64.44,PayPal,Express,10,True,32.6,22.75,24,False,False,False,True,False
TXN_172951,CUST_82754,2025-06-14 19:49:15,70,IN,2,165.57,331.15,PayPal,Standard,38,True,17.8,17.62,18,False,False,False,False,False
TXN_826829,CUST_17414,2025-02-13 18:26:23,23,IN,2,65.64,131.28,Credit Card,Priority,16,False,0.0,5.52,7,False,False,False,False,False
TXN_692953,CUST_62697,2025-03-14 22:11:51,38,FR,2,278.77,557.55,PayPal,Express,13,True,7.1,15.08,3,False,False,False,False,False
TXN_108206,CUST_25187,2024-11-22 08:25:38,75,AU,3,34.79,104.38,Credit Card,Standard,3,True,31.2,17.21,21,False,False,False,False,True
TXN_301619,CUST_88858,2025-01-09 05:08:46,42,DE,3,294.47,883.42,Debit Card,Standard,28,False,0.0,14.24,21,False,True,True,True,False
TXN_703727,CUST_94896,2025-02-24 18:09:10,76,JP,1,140.61,140.61,Debit Card,Priority,13,False,0.0,21.72,4,False,False,False,False,False
TXN_939337,CUST_92055,2024-10-15 06:12:46,58,CA,2,297.08,594.16,PayPal,Standard,26,False,0.0,18.22,16,False,True,False,False,False
TXN_582272,CUST_68109,2024-12-20 14:12:13,36,DE,1,264.25,264.25,Credit Card,Standard,26,False,0.0,15.22,27,True,False,False,False,False
